fecha,temp.SayausiPTAPETAPA,precip.SayausiPTAPETAPA,hum.SayausiPTAPETAPA,rad.SayausiPTAPETAPA,pres.SayausiPTAPETAPA,vviento.SayausiPTAPETAPA,dviento.SayausiPTAPETAPA
1/23/2017 14:59,21.18,0,44.45,504.2165,725.9128,1.385,223
1/23/2017 15:59,22.12,0,47.15,676.7823,725.3109,2.08,244.8
1/23/2017 16:59,22.48,0,38.03,549.6332,725.2614,1.759,222.2
1/23/2017 17:59,19.56,0,54.04,254.3714,725.5452,1.665,247.4
1/23/2017 18:59,12.16,0,64.22,17.44208,726.2023,0.62,217
1/23/2017 19:59,8.41,0,73.82,0,726.9213,0.689,180.9
1/23/2017 20:59,7.312,0,71.63,0,727.8879,0.596,166.5
1/23/2017 21:59,6.767,0,64.97,0,728.2663,0.714,122.9
1/23/2017 22:59,6.032,0,75.21,0,728.6349,0.737,151.4
1/23/2017 23:59,6.095,0,72.27,0,728.3668,0.624,111.9
1/24/2017 0:59,5.662,0,68.77,0,728.0782,0.661,102.6
1/24/2017 1:59,6.06,0,78.38,0,727.5577,0.676,144.1
1/24/2017 2:59,6.39,0,79.85,0,727.1425,0.356,163.3
1/24/2017 3:59,6.757,0,81.6,0,726.9869,0.424,164.1
1/24/2017 4:59,6.8,0,81.6,0,726.934,0.31,168.8
1/24/2017 5:59,6.669,0,84.1,0,727.0156,0.254,112.5
1/24/2017 6:59,5.762,0,84,7.088544,727.4202,0.392,92.3
1/24/2017 7:59,6.104,0,85,25.41501,727.8754,0.318,102.9
1/24/2017 8:59,8.85,0,80.1,221.6826,727.9718,0.706,164.2
1/24/2017 9:59,14.5,0,65.56,681.7216,728.0446,1.302,217.6
1/24/2017 10:59,17.42,0,57.78,872.3242,727.5576,1.705,228.6
1/24/2017 11:59,19.26,0,43.7,1008.332,727.0161,1.902,222.6
1/24/2017 12:59,21.4,0,31.09,1082.037,726.3627,1.813,243.3
1/24/2017 13:59,22.82,0,35.55,1047.928,725.6493,2,229.1
1/24/2017 14:59,23.58,0,39.22,976.5138,724.9498,2.134,238.3
1/24/2017 15:59,18.41,0,62.07,160.8145,724.7197,1.241,249.7
1/24/2017 16:59,16.1,0,71.43,152.1434,724.9174,1.009,242
1/24/2017 17:59,14.15,0,77.97,91.52592,725.3719,0.717,251.4
1/24/2017 18:59,12.67,0,85.1,10.75706,726.2572,0.339,203.8
1/24/2017 19:59,11.44,0,91.7,0,727.2411,0.56,230.9
1/24/2017 20:59,10.6,0,94.9,0,727.8101,0.315,104.2
1/24/2017 21:59,9.47,0,98,0,728.1172,0.247,99.3
1/24/2017 22:59,8.42,0,97.5,0,728.2821,0.293,123.7
1/24/2017 23:59,8.67,0,87.7,0,728.0699,0.655,89.1
1/25/2017 0:59,8.37,0,86,0,727.8229,0.659,76.15
1/25/2017 1:59,8.42,0,80.2,0,727.1364,0.732,67.39
1/25/2017 2:59,7.532,0,83.4,0,726.5793,0.662,141
1/25/2017 3:59,8.47,0,79.73,0,726.3629,0.787,119.7
1/25/2017 4:59,8.96,0,78.14,0,726.5067,0.622,101.9
1/25/2017 5:59,7.963,0,79.2,0,726.9667,0.677,87.3
1/25/2017 6:59,8.62,0,78.98,8.171816,727.5633,0.61,157.8
1/25/2017 7:59,9.52,0,80.7,52.54538,728.0494,0.575,132.6
1/25/2017 8:59,11.42,0,78.56,232.8101,728.6215,0.847,174.5
1/25/2017 9:59,14.49,0,73.31,379.6886,728.8348,1.085,218.1
1/25/2017 10:59,15.57,0,72.31,373.7228,728.782,1.454,239.2
1/25/2017 11:59,16.96,0,64.84,454.1072,728.3459,1.851,241.8
1/25/2017 12:59,16.46,0,68.35,255.8596,727.8268,1.349,238.2
1/25/2017 13:59,17.45,0,67.24,485.776,726.9388,1.554,235.9
1/25/2017 14:59,17.53,0,65.51,309.7232,725.983,1.325,232.8
1/25/2017 15:59,17.41,0,66.53,249.8342,725.4733,1.194,237.9
1/25/2017 16:59,16.41,0,68.12,128.4087,725.1461,0.632,255
1/25/2017 17:59,16.17,0,70.91,75.60293,725.39,0.306,262.2
1/25/2017 18:59,14.33,0,79.57,12.91887,725.9857,0.028,190.7
1/25/2017 19:59,13.32,0,83.9,0,726.8939,0.196,100.6
1/25/2017 20:59,12.59,0,89.2,0,727.923,0.1,114.8
1/25/2017 21:59,12.01,0,91.9,0,728.3216,0.004,82.7
1/25/2017 22:59,10.73,0,94.2,0,728.5088,0.42,154.8
1/25/2017 23:59,10.89,0,91,0,728.7266,0.221,170
1/26/2017 0:59,10.02,0,94.8,0,728.2775,0.52,183.1
1/26/2017 1:59,9.64,0,94.8,0,727.5998,0.279,78.19
1/26/2017 2:59,8.77,0,96.5,0,727.1235,0.347,112.3
1/26/2017 3:59,9.21,0,95.6,0,726.9352,0.328,168.1
1/26/2017 4:59,9.34,0,94.1,0,726.9952,0.405,164.3
1/26/2017 5:59,9.14,0,94.4,0,727.2989,0.029,125
1/26/2017 6:59,9.29,0,94,13.77729,727.6145,0.087,105.3
1/26/2017 7:59,10.22,0,93.6,75.31947,728.3917,0.057,214.3
1/26/2017 8:59,12.34,0,83.1,184.6015,729.158,0.406,200.8
1/26/2017 9:59,13.3,0,80.1,166.4378,729.4216,1.141,240
1/26/2017 10:59,15.55,0,71.52,484.3308,729.3063,1.807,238.2
1/26/2017 11:59,16.49,0,69.17,487.4767,729.0312,2.111,249.5
1/26/2017 12:59,18.53,0,62.33,660.7666,728.3788,1.979,238.5
1/26/2017 13:59,17.13,0,66.23,255.0757,727.9198,1.004,230.9
1/26/2017 14:59,16.95,0,67.98,201.3506,727.3778,0.931,255.9
1/26/2017 15:59,16.24,0,70.42,162.498,726.7968,0.593,264
1/26/2017 16:59,16.41,0,69.13,183.3946,726.6658,1.163,241.5
1/26/2017 17:59,15.13,0,73.98,70.98254,727.0803,0.425,235.2
1/26/2017 18:59,13.43,0,80.5,15.51124,727.9103,0.14,188.6
1/26/2017 19:59,12.16,0,85.9,0,728.4255,0.131,125.5
1/26/2017 20:59,11.21,0,89.7,0,728.9223,0.047,69.59
1/26/2017 21:59,11.11,0,91.1,0,729.5599,0.064,111.5
1/26/2017 22:59,11.25,0,90,0,729.95,0.051,154.2
1/26/2017 23:59,11.15,0,91.5,0,729.8004,0,103.3
1/27/2017 0:59,10.93,0,89.8,0,729.3201,0.112,92.8
1/27/2017 1:59,10.76,0,89.2,0,728.6718,0.138,69.02
1/27/2017 2:59,10.03,0,92.1,0,727.9244,0.136,103.2
1/27/2017 3:59,10.07,0,93.6,0,727.724,0.134,157.2
1/27/2017 4:59,10.28,0,91.7,0,727.5617,0.191,110.7
1/27/2017 5:59,10.28,0,91.5,0,727.8623,0.284,117.6
1/27/2017 6:59,10.37,0,91.2,6.532607,728.1111,0.115,124.9
1/27/2017 7:59,11.32,0,89.3,89.24291,728.6124,0.349,189.4
1/27/2017 8:59,12.8,0,83.8,162.137,729.1793,0.946,245.3
1/27/2017 9:59,13.64,0,80.9,197.2944,729.4022,1.003,232.4
1/27/2017 10:59,15.25,0,74.04,297.2461,729.1765,1.614,233.7
1/27/2017 11:59,16.08,0,72.38,289.6799,728.8242,1.262,252.2
1/27/2017 12:59,15.93,0,72.5,207.9687,728.4463,0.723,248.2
1/27/2017 13:59,16.5,0,68.42,248.9179,727.9701,0.781,246.7
1/27/2017 14:59,16.28,0,70.12,336.2489,727.3686,1.004,249.8
1/27/2017 15:59,14.2,3.9,82.3,87.01179,726.8878,0.571,211.8
1/27/2017 16:59,12.58,0.1,96.6,134.4399,726.7968,0.447,255.1
1/27/2017 17:59,12.79,0,94.2,69.93022,726.7908,0.318,160
1/27/2017 18:59,11.22,0,95.4,12.02123,727.1027,0.839,104.5
1/27/2017 19:59,10.73,0,95.4,0,727.4479,0.558,97.5
1/27/2017 20:59,10.79,0,94.2,0,727.9898,0.436,92.8
1/27/2017 21:59,10.78,0,93.9,0,728.5184,0.376,96.7
1/27/2017 22:59,10.6,0,94.5,0,728.6733,0.106,108
1/27/2017 23:59,10.63,0,95,0,728.5568,0.018,77.57
1/28/2017 0:59,10.52,0,95.8,0,728.0756,0.059,82.8
1/28/2017 1:59,10.36,0,96,0,727.4908,0.047,66.31
1/28/2017 2:59,10.33,0,94.9,0,727.0759,0.033,70.67
1/28/2017 3:59,10.29,0,96,0,726.8121,0.009,128.2
1/28/2017 4:59,10.11,0.6,99.7,0,726.7939,0.339,254.7
1/28/2017 5:59,9.84,0.7,100,0,727.0928,0.074,177.7
1/28/2017 6:59,9.86,0.8,100,4.038488,727.6718,0.3,184.7
1/28/2017 7:59,10.17,0.2,100,39.4964,728.3779,0.05,99.9
1/28/2017 8:59,11.35,0.1,96.3,140.4589,728.8518,0.126,233.2
1/28/2017 9:59,13.29,0,88.6,238.0036,728.8785,0.595,259.2
1/28/2017 10:59,13.05,1.3,90.5,162.8594,728.7067,0.731,232.8
1/28/2017 11:59,12.39,1.6,96.9,247.0478,728.5284,0.663,264
1/28/2017 12:59,14.29,0.2,90.5,313.7476,727.9158,0.895,247.2
1/28/2017 13:59,13.29,2.9,93.5,130.8845,727.3333,0.783,201.2
1/28/2017 14:59,14.07,0.5,93.1,268.0291,726.5953,0.847,229.4
1/28/2017 15:59,13.77,0.3,94.2,175.3327,725.8638,0.696,236.4
1/28/2017 16:59,13.41,0.1,91,135.553,725.8074,0.59,193.7
1/28/2017 17:59,12.39,0,93,40.69127,726.2598,0.211,131
1/28/2017 18:59,11.53,0,94.6,6.494059,726.7156,0.342,57.61
1/28/2017 19:59,11.02,0,96.7,0,727.2098,0.172,68.32
1/28/2017 20:59,10.77,0.2,98.7,0,727.813,0.156,104.7
1/28/2017 21:59,10.36,0.4,99.8,0,728.4167,0.088,160.2
1/28/2017 22:59,10.01,0.1,100,0,728.722,0.192,137.4
1/28/2017 23:59,9.44,0.1,98.3,0,728.9113,0.582,95.2
1/29/2017 0:59,8.61,0.2,96.8,0,728.6625,0.809,82.4
1/29/2017 1:59,8.52,0,97.6,0,728.0974,0.33,138.8
1/29/2017 2:59,8.56,0,98,0,727.5884,0.035,106.1
1/29/2017 3:59,8.54,0,98.3,0,727.3259,0.005,101.6
1/29/2017 4:59,8.3,0,97.8,0,727.4544,0.07,143.2
1/29/2017 5:59,8.16,0,96.5,0,727.6666,0.061,133
1/29/2017 6:59,8.03,0,98.3,1.196426,728.2794,0.038,175.7
1/29/2017 7:59,8.79,0,92.4,60.06957,728.9366,0.269,152.7
1/29/2017 8:59,10.65,0,83.1,189.1797,729.5261,0.37,217.6
1/29/2017 9:59,12.2,0,74.96,303.2387,729.472,0.638,202
1/29/2017 10:59,13.58,0,73.35,402.1676,729.2477,1.092,229.5
1/29/2017 11:59,13.73,0,76.92,325.0054,728.9771,1.446,246.5
1/29/2017 12:59,13.51,0,78.6,216.5121,728.649,1.036,256.2
1/29/2017 13:59,14.41,0,76.2,360.3892,728.133,0.857,233.5
1/29/2017 14:59,14.72,0,76.66,258.1845,727.4691,1.174,234.6
1/29/2017 15:59,13.63,0,84.1,190.2233,727.1783,0.79,254.8
1/29/2017 16:59,12.76,0,88.3,101.3558,727.1371,0.39,224.2
1/29/2017 17:59,12.57,0,88,51.90695,727.2701,0.178,238.3
1/29/2017 18:59,11.97,0,86.9,6.882493,727.6283,0.144,92.4
1/29/2017 19:59,11.28,0,91.3,0,728.1995,0.141,113
1/29/2017 20:59,10.79,0,92.3,0,728.6509,0.355,67.73
1/29/2017 21:59,10.5,0,94.1,0,729.0372,0.202,118.7
1/29/2017 22:59,10.45,0,94.7,0,729.1739,0.017,97.4
1/29/2017 23:59,10.19,0,96,0,728.9489,0.081,101.9
1/30/2017 0:59,9.28,0,99.4,0,728.4286,0.186,106.1
1/30/2017 1:59,9.37,0,99.8,0,728.2652,0.001,161.7
1/30/2017 2:59,9.42,0.1,99.9,0,727.8727,0,212
1/30/2017 3:59,9.47,0.1,100,0,727.4693,0.032,123.9
1/30/2017 4:59,9.54,0.2,100,0,727.5393,0.079,213.3
1/30/2017 5:59,9.46,0.1,100,0,727.7701,0.066,196.9
1/30/2017 6:59,9.54,0,100,8.767753,728.3138,0.325,182.2
1/30/2017 7:59,10.34,0,99.9,70.6451,729.0165,0.254,211.7
1/30/2017 8:59,10.81,0.2,99.6,72.56454,729.686,0.602,237.9
1/30/2017 9:59,12.16,0,94.3,238.8519,729.9007,0.354,202.8
1/30/2017 10:59,13.13,0.3,90.3,360.8157,729.6864,0.594,251.7
1/30/2017 11:59,15.48,0,81.3,609.5649,729.2557,1.443,217.3
1/30/2017 12:59,16.71,0,74.68,515.0237,728.6998,1.56,230.2
1/30/2017 13:59,17.05,0,71.78,443.3497,727.9182,1.404,222.2
1/30/2017 14:59,17.77,0,68.79,444.49,727.2487,1.813,241.1
1/30/2017 15:59,13.45,4.2,89.5,92.54716,726.9538,0.931,143.7
1/30/2017 16:59,12.07,2,99.3,50.19584,726.8018,0.412,127.4
1/30/2017 17:59,12.59,0,99,53.11746,726.907,0.209,169
1/30/2017 18:59,11.91,0,98.9,4.877455,727.2448,0.231,138
1/30/2017 19:59,11.98,0,98.2,0,727.8329,0.357,119.3
1/30/2017 20:59,11.75,0,98.6,0,728.4252,0.199,69.29
1/30/2017 21:59,11.45,0,99.3,0,729.0806,0,87.3
1/30/2017 22:59,10.94,0,98.9,0,729.2245,0.204,130.9
1/30/2017 23:59,9.81,0,99.5,0,728.8746,0.283,96.6
1/31/2017 0:59,9.08,0,100,0,728.535,0.263,98.6
1/31/2017 1:59,9.35,0,100,0,728.0001,0.02,159.6
1/31/2017 2:59,9.84,0,100,0,727.5322,0.084,203.7
1/31/2017 3:59,10.06,0,99.7,0,727.3248,0.058,170.7
1/31/2017 4:59,9.99,0,99.7,0,727.5161,0.052,191.3
1/31/2017 5:59,9.85,0,100,0,727.9183,0,168.7
1/31/2017 6:59,9.97,0.1,100,8.63834,728.3431,0.016,151.7
1/31/2017 7:59,10.74,0,99.2,55.80125,728.6823,0.164,168.7
1/31/2017 8:59,11.76,0,97,110.3507,729.2459,1.054,246
1/31/2017 9:59,13.71,0,90.2,310.3657,729.3186,1.048,234.7
1/31/2017 10:59,17.21,0,75.48,687.1514,728.7366,1.379,232.9
1/31/2017 11:59,19.43,0,64.93,1044.828,728.0564,2.18,242.6
1/31/2017 12:59,19.45,0.3,64.29,446.7891,727.4225,1.451,240
1/31/2017 13:59,16.82,0.4,80,350.7337,726.8892,0.884,234.7
1/31/2017 14:59,18.71,0,69.87,522.1495,726.0044,1.09,231.4
1/31/2017 15:59,17.95,0,67.03,169.229,725.4528,0.813,216.4
1/31/2017 16:59,15.86,0.1,81.4,113.5334,725.3583,0.494,240.6
1/31/2017 17:59,15.48,0,81,87.11581,725.5718,0.45,177.9
1/31/2017 18:59,13.14,0,88.1,8.630508,726.1138,0.478,100
1/31/2017 19:59,11.89,0,93,0,726.582,0.301,71.67
1/31/2017 20:59,11.59,0,92.6,0,727.4442,0.187,99.5
1/31/2017 21:59,11.68,0,94.4,0,728.1692,0.015,219.7
1/31/2017 22:59,11.69,0,94.9,0,728.3968,0.009,131.6
1/31/2017 23:59,11.41,0,95.1,0,727.9968,0.17,104.6
2/1/2017 0:59,10.77,0,95.7,0,727.5347,0.324,93.8
2/1/2017 1:59,9.73,0,96.6,0,727.094,0.669,147.6
2/1/2017 2:59,10.1,0,91.1,0,726.6724,0.664,85.6
2/1/2017 3:59,10.03,0,92.6,0,726.5491,0.309,147.8
2/1/2017 4:59,9.89,0,93.5,0,726.6335,0.179,125.3
2/1/2017 5:59,9.52,0,97,0,727.0295,0.048,89.3
2/1/2017 6:59,9.82,0,96.2,6.189856,727.63,0.13,127.9
2/1/2017 7:59,11.26,0,92.6,91.0955,728.0547,0.173,202.3
2/1/2017 8:59,13.31,0,85.7,234.5512,728.4496,0.747,187.3
2/1/2017 9:59,17.49,0,72.6,692.7459,728.1847,1.791,229.7
2/1/2017 10:59,17.38,0,70.48,422.8963,727.8896,1.793,240.3
2/1/2017 11:59,18.82,0,66.7,712.087,727.3064,1.871,243.5
2/1/2017 12:59,19.1,0,63.65,579.6497,726.5451,1.435,248.9
2/1/2017 13:59,21.37,0,56.03,926.1201,725.655,2.387,236.7
2/1/2017 14:59,21.79,0,55.07,715.8665,724.9595,1.437,228.6
2/1/2017 15:59,21.75,0,53.19,544.1019,724.3539,1.508,251.8
2/1/2017 16:59,21.93,0,55.43,475.0432,724.2784,1.827,239.7
2/1/2017 17:59,18.05,0,71.81,150.0948,724.8632,1.341,225.2
2/1/2017 18:59,14.19,0,86.8,4.606336,725.3079,0.331,121.8
2/1/2017 19:59,12.61,0,94.2,0,726.0325,0.098,159.6
2/1/2017 20:59,12.35,0,97.3,0,727.0859,0.376,229.5
2/1/2017 21:59,12.17,0,97.3,0,727.6231,0.048,198.9
2/1/2017 22:59,11.87,0,95.8,0,727.525,0.094,90.2
2/1/2017 23:59,11.1,0,96.9,0,727.4686,0.247,117.4
2/2/2017 0:59,11.19,0,95.8,0,727.1302,0.065,169.1
2/2/2017 1:59,11.04,0,98.4,0,726.6876,0,206.4
2/2/2017 2:59,11.12,0,96.7,0,726.3533,0.033,117
2/2/2017 3:59,10.74,0,98.1,0,726.1672,0.056,100.2
2/2/2017 4:59,10.32,0,97.6,0,726.036,0.188,120.1
2/2/2017 5:59,9.44,0,98.4,0,726.1964,0.05,118
2/2/2017 6:59,9.09,0,97.8,7.128486,726.9537,0.023,167.1
2/2/2017 7:59,10.45,0,95.2,53.21334,727.4771,0.057,225.7
2/2/2017 8:59,12.26,0,91.4,169.1424,728.056,0.428,234.4
2/2/2017 9:59,13.2,0,88.4,179.1404,728.3854,0.962,231.6
2/2/2017 10:59,14.94,0,82.2,371.7934,728.3205,1.232,234.9
2/2/2017 11:59,18.88,0,66.39,844.0195,727.6714,1.84,235.2
2/2/2017 12:59,20.17,0,59.97,849.9576,727.0052,1.952,227
2/2/2017 13:59,22.26,0,51.75,850.3923,726.0323,2.195,239.8
2/2/2017 14:59,20.88,0,52.8,548.3662,725.0902,1.591,217.7
2/2/2017 15:59,19.93,0,57.89,379.9612,724.4252,1.751,217.9
2/2/2017 16:59,17.22,0,70.4,151.603,724.5219,0.742,252.8
2/2/2017 17:59,17.47,0,75.09,181.4432,725.0352,1.152,232
2/2/2017 18:59,14.41,1.1,83.2,6.155254,725.7493,0.394,217.6
2/2/2017 19:59,12.09,1.8,98.3,0,726.5516,0.426,173.5
2/2/2017 20:59,11.88,0.1,98.2,0,726.9152,0.716,136.7
2/2/2017 21:59,11.77,0,99.5,0,727.675,0.121,150.3
2/2/2017 22:59,11.61,0,100,0,727.9352,0.024,146.1
2/2/2017 23:59,10.93,0,100,0,727.8136,0.118,219.6
2/3/2017 0:59,10.83,0.4,99.3,0,727.1542,0.336,106.6
2/3/2017 1:59,10.62,0,99.5,0,726.6411,0.08,160.8
2/3/2017 2:59,10.63,0,100,0,726.1583,0.079,187.1
2/3/2017 3:59,10.78,0,100,0,726.118,0.005,148.9
2/3/2017 4:59,10.76,0,100,0,726.2248,0.061,157.1
2/3/2017 5:59,10.59,0,100,0,726.5912,0.012,85.6
2/3/2017 6:59,10.13,0,100,8.526427,726.7388,0.148,103.3
2/3/2017 7:59,10.96,0,99.7,94.02112,727.3661,0.127,204.4
2/3/2017 8:59,12.96,0,93,202.0003,727.9259,0.819,222.9
2/3/2017 9:59,15.39,0,85.6,387.5844,728.0577,1.335,228.1
2/3/2017 10:59,16.39,0,78.06,366.471,727.8886,1.501,250.4
2/3/2017 11:59,18.17,0,68.82,564.7096,727.4224,1.959,236.1
2/3/2017 12:59,18.6,0,67.43,618.5202,726.942,1.52,219.5
2/3/2017 13:59,20.78,0,59.31,579.8893,726.0218,1.56,239.9
2/3/2017 14:59,22.29,0,53.05,913.4335,725.1953,2.257,238.4
2/3/2017 15:59,21.58,0,53.54,558.394,724.7177,1.53,242.7
2/3/2017 16:59,20.23,0,59.27,350.9214,724.8118,1.313,250
2/3/2017 17:59,18.79,0,61.67,256.196,725.0516,1.598,237.6
2/3/2017 18:59,15.75,0,72.72,17.31559,725.6266,0.223,154.1
2/3/2017 19:59,13.56,0,82.5,0,726.4451,0.051,119.4
2/3/2017 20:59,12.52,0,89.8,0,727.2481,0.266,242.2
2/3/2017 21:59,12.53,0,89.8,0,727.9904,0.24,150.4
2/3/2017 22:59,12.21,0,90.5,0,728.2974,0.067,130.3
2/3/2017 23:59,11.96,0,92.8,0,728.0728,0.016,125.6
2/4/2017 0:59,11.9,0,93.1,0,727.5974,0.068,135.3
2/4/2017 1:59,11.76,0.2,94.2,0,727.0525,0.022,123.2
2/4/2017 2:59,11.11,0.1,98.1,0,726.527,0.105,93.7
2/4/2017 3:59,11.06,0,98.5,0,726.1702,0.202,124.1
2/4/2017 4:59,11.06,0.1,98.4,0,726.3024,0,135.4
2/4/2017 5:59,11.13,0,98,0,726.7118,0,86.6
2/4/2017 6:59,11.04,0,98.6,7.488456,727.1302,0.053,148.4
2/4/2017 7:59,11.74,0,99.1,51.50443,727.7881,0.246,252.2
2/4/2017 8:59,13.68,0,90,236.2947,728.3838,1.099,239.5
2/4/2017 9:59,17,0,75.34,652.5006,728.5876,2.163,244.4
2/4/2017 10:59,19.09,0,65.79,823.4601,728.2889,2.038,240.2
2/4/2017 11:59,20.65,0,57.95,908.208,727.7896,2.499,243.2
2/4/2017 12:59,21.51,0,55.38,983.3173,727.1279,2.162,240.5
2/4/2017 13:59,20.48,0,55.53,519.1138,726.1703,1.462,244.3
2/4/2017 14:59,18.62,0,61.19,245.4117,725.496,0.926,252.3
2/4/2017 15:59,21.17,0,53.6,620.4005,724.9659,1.375,258.6
2/4/2017 16:59,21.34,0,50.23,421.0045,724.353,1.125,258.9
2/4/2017 17:59,18.34,0,57.3,132.7872,724.6859,0.616,249.7
2/4/2017 18:59,15.25,0,69.14,23.04306,725.2969,0.27,139.9
2/4/2017 19:59,12.96,0,81.3,0,726.0733,0.037,60.5
2/4/2017 20:59,12.71,0,84.2,0,726.9476,0.168,124.9
2/4/2017 21:59,11.99,0,90.5,0,727.5944,0.095,136.3
2/4/2017 22:59,11.59,0,92,0,727.6921,0.077,115.6
2/4/2017 23:59,11.61,0,92.6,0,727.5473,0.021,116.3
2/5/2017 0:59,11.47,0,93.3,0,727.1627,0.04,94.4
2/5/2017 1:59,11.33,0,94.8,0,726.4348,0.01,179.4
2/5/2017 2:59,11.46,0,93.3,0,725.9924,0.004,98.4
2/5/2017 3:59,10.85,0,96.4,0,725.8715,0.003,84.3
2/5/2017 4:59,10.7,0,97.4,0,726.0552,0.023,163.2
2/5/2017 5:59,10.64,0,98.1,0,726.6267,0,153.6
2/5/2017 6:59,10.68,0.1,97.7,6.022498,726.9841,0.011,176.8
2/5/2017 7:59,11.5,0,94.7,80.6803,727.5453,0.1,225.1
2/5/2017 8:59,12.8,0,87,125.4115,728.1272,0.924,234.3
2/5/2017 9:59,13.6,0,83.4,178.726,728.7915,1.307,245.7
2/5/2017 10:59,11.77,0.6,93.9,150.8284,728.9024,0.707,215.9
2/5/2017 11:59,13.83,0,86.5,266.9028,728.4529,0.822,240.2
2/5/2017 12:59,14.38,0,80.6,206.5344,728.084,0.595,240.7
2/5/2017 13:59,13.8,0.1,85.1,272.2267,727.4579,1.245,242.4
2/5/2017 14:59,15.33,0,77.83,385.4302,726.5848,1.563,245.4
2/5/2017 15:59,15.61,0,73,318.5957,725.6852,1.395,230.1
2/5/2017 16:59,15.75,0,70.76,252.2323,724.9981,1.048,252
2/5/2017 17:59,16.68,0,65.33,172.8865,725.0816,0.504,215
2/5/2017 18:59,13.65,0,79.02,20.68904,725.4796,0.097,112.8
2/5/2017 19:59,10.92,0,89.1,0,726.219,0.351,105.7
2/5/2017 20:59,10.14,0,90.4,0,726.645,0.673,142.4
2/5/2017 21:59,9.54,0,92.3,0,727.2336,0.484,201.5
2/5/2017 22:59,9.5,0,91.9,0,727.4408,0.685,122.6
2/5/2017 23:59,8.87,0,92.5,0,727.0801,0.705,123.2
2/6/2017 0:59,8.88,0,92,0,726.6,0.432,162.3
2/6/2017 1:59,9.28,0,94,0,726.3231,0.329,166.7
2/6/2017 2:59,9.81,0,93,0,726.0388,0.151,142.4
2/6/2017 3:59,9.84,0,94.2,0,725.7425,0.057,167.7
2/6/2017 4:59,10.14,0,92.7,0,725.8622,0.276,142.8
2/6/2017 5:59,9.94,0,96.1,0,726.4982,0.181,137.1
2/6/2017 6:59,9.72,0.1,98.5,8.338648,726.8163,0.123,150.6
2/6/2017 7:59,10.33,0,98.9,41.85179,727.6165,0.034,220.7
2/6/2017 8:59,11.45,0,94.6,146.1355,728.2977,0.456,192.5
2/6/2017 9:59,13.19,0,86.1,209.436,728.5089,0.668,227.4
2/6/2017 10:59,14.56,0,80.9,283.7534,728.2657,1.202,249
2/6/2017 11:59,14.63,0,78.07,175.7195,727.7947,0.99,229.7
2/6/2017 12:59,13.92,0.2,82.9,96.08869,727.4637,0.293,231.8
2/6/2017 13:59,14.9,0.1,85.3,389.4545,726.7797,0.825,239.5
2/6/2017 14:59,14.85,0,83.5,203.4378,726.0851,1.223,219.6
2/6/2017 15:59,14.95,0,81.5,172.9033,725.5431,0.698,240.5
2/6/2017 16:59,16.08,0,76.05,168.0767,725.267,0.495,246
2/6/2017 17:59,15.54,0,77.45,80.47723,725.2487,0.152,263.7
2/6/2017 18:59,13.34,0,85.2,14.85306,725.5413,0.072,69.33
2/6/2017 19:59,11.75,0,91.5,0,726.0374,0.233,193.4
2/6/2017 20:59,11.88,0,90.3,0,726.4872,0.209,149.8
2/6/2017 21:59,12.18,0,88.6,0,727.1053,0.033,88.3
2/6/2017 22:59,11.85,0,91.3,0,727.4034,0.023,109
2/6/2017 23:59,11.32,0,93.7,0,727.2806,0.149,109.3
2/7/2017 0:59,10.61,0,96,0,726.8035,0.247,132.4
2/7/2017 1:59,10.96,0,97.2,0,726.6326,0.056,208.8
2/7/2017 2:59,11.19,0,95.6,0,726.1464,0.024,136
2/7/2017 3:59,11.25,0,95.2,0,726.0897,0.005,106.8
2/7/2017 4:59,11.11,0,95.2,0,726.1734,0.043,131.5
2/7/2017 5:59,10.98,0.1,96.4,0,726.6794,0.014,86.6
2/7/2017 6:59,10.46,0.2,99.9,5.046443,726.9932,0.022,172.5
2/7/2017 7:59,10.78,0,99.8,30.23051,727.6045,0.004,185.1
2/7/2017 8:59,11.47,0,97.8,61.34694,728.2968,0.035,165.4
2/7/2017 9:59,13.52,0,87.6,250.6627,728.4299,0.589,201.3
2/7/2017 10:59,14.2,0,84.7,214.6875,728.3088,1.046,234.6
2/7/2017 11:59,15.63,0,79.78,243.4109,727.8205,1.011,253
2/7/2017 12:59,16.63,0,76.01,327.096,727.4055,1.214,246.9
2/7/2017 13:59,16.79,0,74.6,328.449,726.7268,1.103,252.5
2/7/2017 14:59,19.09,0,66.11,603.8252,726.0154,1.898,241.8
2/7/2017 15:59,18.96,0,63.89,363.8489,725.3421,1.578,240.2
2/7/2017 16:59,19.11,0,62.53,286.8109,724.9437,0.855,261.5
2/7/2017 17:59,18.98,0,62.24,212.0956,724.8295,0.74,277.2
2/7/2017 18:59,15.18,0,76.73,13.08577,725.3608,0.146,144.9
2/7/2017 19:59,13.76,0,81.7,0,726.0901,0.105,132.5
2/7/2017 20:59,12.33,0,88.1,0,726.7255,0.144,127.1
2/7/2017 21:59,10.92,0,92.9,0,726.7908,0.579,80.2
2/7/2017 22:59,10.03,0,95.3,0,727.2444,0.629,143.8
2/7/2017 23:59,10.53,0,91.6,0,727.1466,0.591,101.2
2/8/2017 0:59,10.17,0,92.8,0,727.1728,0.436,142.9
2/8/2017 1:59,10.62,0,90.2,0,726.5455,0.424,141.8
2/8/2017 2:59,9.88,0,92.2,0,726.0843,0.295,77.7
