fecha,temp.Tixan_ETAPA,precip.Tixan_ETAPA,hum.Tixan_ETAPA,rad.Tixan_ETAPA,pres.Tixan_ETAPA,vviento.Tixan_ETAPA,dviento.Tixan_ETAPA
5/10/2016 20:59,13.64,0,98.5,0,739.9029,0.105,107.6
5/10/2016 21:59,13.43,0,99.4,0,740.2493,0.217,132.5
5/10/2016 22:59,12.99,0,100,0,740.6033,0.176,168.1
5/10/2016 23:59,12.35,0,100,0,740.429,0.248,181.7
5/11/2016 0:59,12.05,0,100,0,739.9709,0.383,143.3
5/11/2016 1:59,12.11,0,100,0,739.6404,0.374,122.6
5/11/2016 2:59,12.18,0,99,0,739.27,0.093,225.4
5/11/2016 3:59,12.12,0,98.6,0,738.9305,0.272,146.6
5/11/2016 4:59,11.99,0,97.5,0,739.0064,0.101,142.6
5/11/2016 5:59,12,0,99.2,0,739.3567,0.292,228.1
5/11/2016 6:59,11.83,0,93.7,18.00775,739.9003,0.321,257
5/11/2016 7:59,12.99,0,90.2,133.9552,740.4459,0.576,174.5
5/11/2016 8:59,14.91,0,87.2,297.4213,741.0145,1.053,144.2
5/11/2016 9:59,16.01,0,82.8,396.6783,741.0218,0.633,135.4
5/11/2016 10:59,18.7,0,68.68,776.1157,740.4179,1.624,72.6
5/11/2016 11:59,18.89,0,65.05,596.0786,740.2418,2.131,64.74
5/11/2016 12:59,18.75,0,60.3,409.7339,739.788,2.633,66.45
5/11/2016 13:59,18.88,0,61.38,418.2816,739.2625,1.958,78.02
5/11/2016 14:59,19.49,0,57.16,316.3479,738.4982,1.641,66.76
5/11/2016 15:59,20.62,0,50.44,358.915,737.8046,1.555,84.5
5/11/2016 16:59,20.5,0,50.64,322.2715,737.7498,1.717,76.39
5/11/2016 17:59,18.31,0,58.05,38.81053,738.1894,2.189,57.73
5/11/2016 18:59,16.46,0,69.16,1.41559,738.8625,1.591,65.61
5/11/2016 19:59,14.6,0,79.61,0,739.4311,0.447,201
5/11/2016 20:59,13.48,0,85.9,0,739.9012,0.333,291.8
5/11/2016 21:59,13.49,0,86.6,0,740.3807,0.206,270
5/11/2016 22:59,13.31,0,90.5,0,740.7344,0.123,223.4
5/11/2016 23:59,13.04,0.1,91.5,0,740.9126,0.011,187.1
5/12/2016 0:59,12.62,0.1,95.1,0,740.7198,0.018,182
5/12/2016 1:59,12.15,0,98.8,0,740.3474,0.093,174.9
5/12/2016 2:59,11.98,0.2,99.8,0,739.8452,0.059,164.8
5/12/2016 3:59,11.88,0,99.9,0,739.5093,0.074,149.5
5/12/2016 4:59,11.96,0,99.9,0,739.6708,0.196,183.7
5/12/2016 5:59,12,0,99.9,0,739.7964,0.08,226.4
5/12/2016 6:59,12.07,0,99.9,25.82805,740.2292,0.243,157.1
5/12/2016 7:59,14.28,0,91.7,203.2478,740.8915,0.529,105
5/12/2016 8:59,17.05,0,76.76,512.1769,741.4052,1.315,78.66
5/12/2016 9:59,17.71,0,70.81,573.824,741.4507,1.575,74.4
5/12/2016 10:59,18.13,0,67.7,597.2229,741.1588,2,59.67
5/12/2016 11:59,18.8,0,62.61,576.8103,740.7924,1.674,63.66
5/12/2016 12:59,19.53,0,59.08,591.8686,740.0086,1.839,78.49
5/12/2016 13:59,20.13,0,55.41,596.4084,739.1754,2.235,70.42
5/12/2016 14:59,19.53,0,58.52,300.3769,738.4046,2.765,60.09
5/12/2016 15:59,19.98,0,58.07,406.7956,737.9415,2.475,65.36
5/12/2016 16:59,18.5,0,59.11,94.83881,738.0417,2.675,52.75
5/12/2016 17:59,17.38,0,62.87,21.8159,738.1747,2.156,46.76
5/12/2016 18:59,15.85,0,69.93,1.420512,738.9126,1.722,49.74
5/12/2016 19:59,15.38,0,73.48,0,739.7076,1.512,55.05
5/12/2016 20:59,13.28,1.1,91.3,0,740.6932,1.664,108.6
5/12/2016 21:59,13.05,0,92,0,741.0057,0.819,260.3
5/12/2016 22:59,13.13,0,87.9,0,740.726,0.823,204.6
5/12/2016 23:59,12.81,0,89.9,0,740.484,0.166,206.6
5/13/2016 0:59,12.94,0,88.3,0,740.171,0.148,283.2
5/13/2016 1:59,13.15,0,89.2,0,739.9526,0.352,257.7
5/13/2016 2:59,13.31,0,87.8,0,739.7825,0.276,187.8
5/13/2016 3:59,12.93,0,90.7,0,739.6725,0.495,284.7
5/13/2016 4:59,12.86,0,90.1,0,739.7195,0.581,277.8
5/13/2016 5:59,12.92,0,88.6,0,739.7924,0.369,261.4
5/13/2016 6:59,12.94,0,88.6,17.39071,740.2639,0.527,160.5
5/13/2016 7:59,13.72,0,84.9,86.51289,740.8204,0.851,73.97
5/13/2016 8:59,14.56,0,81.1,212.3898,741.3271,1.543,58.83
5/13/2016 9:59,15.47,0,75.44,296.0837,741.3767,1.493,65.1
5/13/2016 10:59,16.06,0,72.36,354.1967,741.3235,1.872,63.46
5/13/2016 11:59,16.32,0,68.52,441.7005,741.2868,2.532,75.62
5/13/2016 12:59,17.23,0,64.67,490.1705,740.8103,2.558,63.09
5/13/2016 13:59,17.26,0,64.59,403.3832,739.9161,2.623,42.52
5/13/2016 14:59,17.11,0,66.59,307.4632,739.2307,2.428,44.22
5/13/2016 15:59,16.94,0,66.93,220.6356,738.7017,1.938,63.87
5/13/2016 16:59,16.56,0,67.44,115.2413,738.5513,2.241,44.85
5/13/2016 17:59,15.13,0,73.93,25.96612,738.6631,1.198,141.2
5/13/2016 18:59,13.36,0,82.8,1.487628,738.968,0.787,298.8
5/13/2016 19:59,12.4,0,85.8,0,739.3766,1.09,307.1
5/13/2016 20:59,11.99,0,87.2,0,740.0137,0.668,284.6
5/13/2016 21:59,12.26,0,87.4,0,740.6517,0.326,286
5/13/2016 22:59,12.72,0,85.9,0,740.7372,0.582,301.8
5/13/2016 23:59,13.17,0,83,0,740.5383,0.305,254.5
5/14/2016 0:59,12.93,0,84.6,0,740.2979,0.477,236.6
5/14/2016 1:59,12.84,0,85.9,0,739.7582,0.041,295
5/14/2016 2:59,12.71,0,87.4,0,739.133,0.392,169.6
5/14/2016 3:59,12.35,0,89.4,0,738.9408,0.535,165.7
5/14/2016 4:59,12.16,0,91.1,0,738.9966,0.52,171.1
5/14/2016 5:59,11.95,0,93.3,0,739.2325,0.125,156
5/14/2016 6:59,11.52,0.5,98.7,12.61356,739.8982,0.158,138.7
5/14/2016 7:59,12.22,0.6,98.6,106.0313,740.5488,0.167,151.3
5/14/2016 8:59,14.34,0,91.4,264.0198,741.0483,1.018,46.87
5/14/2016 9:59,16.24,0,78.2,316.2709,741.4112,1.584,57.24
5/14/2016 10:59,16.13,0,75.37,317.3402,741.2416,1.799,56.69
5/14/2016 11:59,16.91,0,73.6,309.4084,740.8966,1.692,47.52
5/14/2016 12:59,17.02,0,73.97,315.771,740.226,2.422,51.44
5/14/2016 13:59,17.38,0,72.77,401.1374,739.7743,2.337,53.03
5/14/2016 14:59,16.3,0,76.06,310.4951,739.6365,2.962,50.02
5/14/2016 15:59,15.43,0,79.35,251.8728,739.5936,2.229,66.37
5/14/2016 16:59,15.18,0,76.65,110.26,739.7589,2.293,40.5
5/14/2016 17:59,14.57,0,75.58,29.67253,739.6835,2.445,36.97
5/14/2016 18:59,13.99,0,76.04,1.058287,740.0208,1.853,40.87
5/14/2016 19:59,13.61,0,78.6,0,740.3873,1.442,45.89
5/14/2016 20:59,13.45,0,80.2,0,741.0405,1.661,44.2
5/14/2016 21:59,13.19,0,82.6,0,741.2807,0.978,167
5/14/2016 22:59,13.32,0,81.4,0,741.2753,1.257,124.9
5/14/2016 23:59,13.6,0,78.12,0,741.1051,1.979,40.88
5/15/2016 0:59,13.19,0,81.2,0,741.0114,1.468,48.55
5/15/2016 1:59,12.76,0,84.8,0,740.7057,1.16,116.1
5/15/2016 2:59,12.5,0,86.7,0,740.2037,0.767,157.8
5/15/2016 3:59,12.34,0,87.9,0,739.7452,0.174,113.3
5/15/2016 4:59,12.49,0,86.4,0,739.8068,0.732,135
5/15/2016 5:59,12.52,0,85.4,0,740.0608,1.025,212.6
5/15/2016 6:59,12.61,0,84.9,7.537779,740.4521,1.332,185.3
5/15/2016 7:59,12.86,0,85.5,43.45108,741.187,1.215,125.2
5/15/2016 8:59,13.43,0,86.3,139.8163,741.7755,0.998,164.8
5/15/2016 9:59,13.69,0,87.5,161.5291,741.951,0.984,210.6
5/15/2016 10:59,15.23,0,77.15,301.642,741.663,1.472,106.8
5/15/2016 11:59,15.35,0,75.27,200.5368,741.1215,1.861,49.1
5/15/2016 12:59,16.36,0,71.9,353.5941,740.5576,2.057,55.02
5/15/2016 13:59,17.14,0,66.82,429.4358,739.7968,2.292,57.36
5/15/2016 14:59,17.85,0,61.87,320.9552,738.941,2.905,67.37
5/15/2016 15:59,17.59,0,62.77,265.8238,738.3295,2.82,63.6
5/15/2016 16:59,17.47,0,64.59,195.7388,738.3214,2.314,51.73
5/15/2016 17:59,15.69,0,71.35,24.83984,738.6485,1.671,64.8
5/15/2016 18:59,14.18,0,77.41,1.483755,739.0439,0.892,142.6
5/15/2016 19:59,12.76,0,86.3,0,739.5597,0.407,281.7
5/15/2016 20:59,13.14,0,84.9,0,740.0039,0.327,267.7
5/15/2016 21:59,13.28,0.1,86.3,0,740.3929,0.364,229.3
5/15/2016 22:59,11.97,0.2,96.5,0,740.8097,0.659,224
5/15/2016 23:59,11.75,0.3,98.9,0,740.8109,0.483,270.9
5/16/2016 0:59,11.88,0,99,0,740.6202,0.305,209.7
5/16/2016 1:59,11.84,0,99.6,0,740.2737,0.154,128.6
5/16/2016 2:59,11.83,0,100,0,739.6611,0.244,139.3
5/16/2016 3:59,11.97,0,99.3,0,739.4422,0.303,140.3
5/16/2016 4:59,11.78,0.1,100,0,739.48,0.114,128.8
5/16/2016 5:59,11.88,0.1,99.8,0,739.7981,0.112,208.8
5/16/2016 6:59,11.95,0.1,99.2,10.40399,740.2136,0.394,175
5/16/2016 7:59,13.64,0,90.5,132.3729,740.749,1.718,98.8
5/16/2016 8:59,14.87,0,84.9,278.5661,741.2433,1.781,54.94
5/16/2016 9:59,15.93,0,77.01,352.7253,741.4891,2.058,51.03
5/16/2016 10:59,15.95,0,75.02,408.9828,741.3744,2.414,54.86
5/16/2016 11:59,16.78,0,69.03,450.4498,740.882,3.468,41.67
5/16/2016 12:59,16.69,0,68.72,317.2575,740.3284,3.259,55.05
5/16/2016 13:59,17.24,0,68.25,343.1079,739.5538,2.612,46.4
5/16/2016 14:59,16.93,0,68.14,190.6927,738.8441,2.417,57.6
5/16/2016 15:59,16.11,0,71.14,162.4787,738.4275,2.882,47.93
5/16/2016 16:59,15.63,0.1,71.3,134.407,738.262,2.864,49.93
5/16/2016 17:59,13.18,0.5,89.3,22.46873,738.6135,0.92,136.6
5/16/2016 18:59,12.44,0.4,97.8,0.5611852,738.9222,0.502,213.7
5/16/2016 19:59,12.38,0.1,97.2,0,739.5722,0.811,207.1
5/16/2016 20:59,12.52,0,93.9,0,740.1554,1.555,161.8
5/16/2016 21:59,12.61,0,92,0,740.7603,1.426,166.1
5/16/2016 22:59,12.29,0,94.6,0,741.101,0.605,215
5/16/2016 23:59,12.2,0,93.6,0,740.9268,0.859,193.9
5/17/2016 0:59,12.39,0,88.5,0,740.5948,0.467,86.9
5/17/2016 1:59,12.36,0,89.3,0,740.1912,0.696,125.9
5/17/2016 2:59,11.96,0,93.7,0,739.7084,0.202,224.9
5/17/2016 3:59,11.81,0,97.4,0,739.4094,0.079,166.5
5/17/2016 4:59,11.56,0.3,99.1,0,739.3643,0.13,259.2
5/17/2016 5:59,11.38,0.1,98.5,0,739.5876,0.182,199.1
5/17/2016 6:59,11.43,0,99.6,10.70354,739.9637,0.139,188.4
5/17/2016 7:59,12.31,0,96.4,75.22374,740.7292,0.38,170.8
5/17/2016 8:59,13.69,0,87.4,175.1083,741.2991,0.868,202
5/17/2016 9:59,15.76,0,75.54,303.6161,741.6188,1.082,78.42
5/17/2016 10:59,14.82,0.6,85.2,293.843,741.6077,0.809,113.4
5/17/2016 11:59,15.34,0,84.5,285.3961,741.4799,1.665,93.4
5/17/2016 12:59,15.19,0.2,83.8,499.2687,740.9825,1.948,59.47
5/17/2016 13:59,16.64,0,73.47,449.4221,740.1467,1.969,64.36
5/17/2016 14:59,16.62,0,73.19,302.3895,739.2823,1.963,54.78
5/17/2016 15:59,17.23,0,67.62,298.6809,738.6364,2.017,71.54
5/17/2016 16:59,16.89,0,67.49,161.4083,738.3206,1.817,49.79
5/17/2016 17:59,15.99,0,70.02,39.62151,738.5873,1.997,40.54
5/17/2016 18:59,15.1,0,74.6,1.083564,739.0081,0.584,73.9
5/17/2016 19:59,14.7,0,78.13,0,739.7598,1.145,59.86
5/17/2016 20:59,14.14,0,83.3,0,740.3214,0.421,143
5/17/2016 21:59,13.75,0,85.9,0,740.7803,0.079,221.9
5/17/2016 22:59,13.42,0,89,0,740.8613,0.011,226.7
5/17/2016 23:59,12.46,0.8,96.5,0,740.8209,0.057,163.3
5/18/2016 0:59,11.98,0.1,99.8,0,740.4881,0.22,164.7
5/18/2016 1:59,11.95,0,100,0,740.0259,0.005,195.8
5/18/2016 2:59,11.98,0.1,100,0,739.5555,0.236,157.7
5/18/2016 3:59,11.52,0,100,0,739.3552,0.077,189.5
5/18/2016 4:59,11.26,0,99.9,0,739.2089,0.387,294.5
5/18/2016 5:59,10.6,0,99.7,0.01130291,739.5459,0.126,299.6
5/18/2016 6:59,10.81,0,99.2,47.56028,739.9656,0.258,200.8
5/18/2016 7:59,14.75,0,86.2,237.3232,740.5966,0.537,119
5/18/2016 8:59,15.33,0,80.1,375.8457,741.4365,0.523,115
5/18/2016 9:59,17.71,0,66.81,680.0563,741.6074,1.141,120
5/18/2016 10:59,18.84,0,61.15,813.0944,741.6442,1.9,81.1
5/18/2016 11:59,19.62,0,56.55,755.3011,741.1536,1.816,70.53
5/18/2016 12:59,19.47,0,57.5,512.2458,740.2821,1.614,75.18
5/18/2016 13:59,21.43,0,50.69,935.6639,739.3651,2.314,85.7
5/18/2016 14:59,20.26,0,48.92,239.3196,738.4128,2.414,60.27
5/18/2016 15:59,19.97,0,49.49,242.1824,737.7787,2.482,47.84
5/18/2016 16:59,18.63,0,56.39,76.45673,737.6174,1.22,72.21
5/18/2016 17:59,17.2,0,64.91,36.81654,737.7733,0.936,201.7
5/18/2016 18:59,15.63,0,72.97,2.03618,738.3409,0.538,254.5
5/18/2016 19:59,14.41,0,78.1,0,738.9838,0.598,277.2
5/18/2016 20:59,13.37,0,82.1,0,739.6195,0.637,301.9
5/18/2016 21:59,12.4,0,84.9,0,740.1505,1.038,307.7
5/18/2016 22:59,11.95,0,84.5,0,740.452,1.101,311.9
5/18/2016 23:59,11.49,0,85.3,0,740.3085,1.032,304.7
5/19/2016 0:59,10.61,0,89.4,0,740.0942,0.379,299
5/19/2016 1:59,10.03,0,89.7,0,739.8135,0.642,304.5
5/19/2016 2:59,9.81,0,90.3,0,739.3365,0.488,280.6
5/19/2016 3:59,9.11,0,95.4,0,738.9652,0.147,240.2
5/19/2016 4:59,8.46,0,97.7,0,738.9663,0,264.3
5/19/2016 5:59,8.01,0,98.6,0.006595341,739.4281,0.002,248.2
5/19/2016 6:59,7.998,0,99.9,19.28102,739.8806,0.21,207.2
5/19/2016 7:59,9.01,0,100,143.9475,740.542,0.501,74.26
5/19/2016 8:59,11.01,0,95.5,329.1948,741.1032,0.911,72.05
5/19/2016 9:59,14.97,0,80.2,670.2025,741.1603,0.898,91.6
5/19/2016 10:59,17.9,0,64.13,612.6716,741.1663,1.664,75.8
5/19/2016 11:59,18.27,0,62.57,497.2323,740.7798,1.812,80.5
5/19/2016 12:59,19.29,0,58.56,508.9581,739.9517,1.352,120.6
5/19/2016 13:59,20.18,0,51.51,707.9844,738.8152,2.283,77.31
5/19/2016 14:59,19.74,0,52.73,318.3886,737.9037,1.989,103.2
5/19/2016 15:59,19.66,0,53.44,229.6499,737.3857,2.006,80.2
5/19/2016 16:59,18.75,0,59,169.1887,737.3997,1.993,77.57
5/19/2016 17:59,16.96,0,67,34.22031,737.8721,1.585,84.7
5/19/2016 18:59,14.44,0,79.4,1.354565,738.2939,0.152,285.9
5/19/2016 19:59,13.13,0,85.9,0,738.8181,0.566,247
5/19/2016 20:59,13.12,0,84.4,0,739.3481,0.795,258.9
5/19/2016 21:59,12.91,0,83.4,0,739.8561,0.6,279.3
5/19/2016 22:59,13.24,0,82.9,0,740.0248,0.37,243.6
5/19/2016 23:59,13.31,0,84.7,0,740.0182,0.364,233.3
5/20/2016 0:59,13.36,0,85.2,0,739.5687,0.293,257.7
5/20/2016 1:59,13.2,0,86.6,0,739.0018,0.068,190.8
5/20/2016 2:59,13.07,0,88.2,0,738.742,0.12,226.8
5/20/2016 3:59,12.38,0,92.1,0,738.414,0.125,233.9
5/20/2016 4:59,12.32,0,93.5,0,738.5787,0.215,165.3
5/20/2016 5:59,12.04,0,94.4,0,738.9374,0.289,267
5/20/2016 6:59,11.98,0,95.5,38.60461,739.3787,0.176,200.2
5/20/2016 7:59,14.57,0,87.3,176.0136,739.9774,0.564,113.4
5/20/2016 8:59,15.23,0,85,212.8112,740.4637,0.604,100.8
5/20/2016 9:59,17.11,0,74.68,409.4905,740.7969,1.382,72.3
5/20/2016 10:59,17.52,0,73.77,464.8304,740.7656,1.77,85.5
5/20/2016 11:59,18.72,0,67.58,689.798,740.4807,2.477,68.04
5/20/2016 12:59,19.4,0,60.36,685.7028,740.0452,3.267,62.39
5/20/2016 13:59,19.15,0,61.09,534.4833,739.5273,2.675,80.6
5/20/2016 14:59,18.31,0,65.65,255.8467,738.9316,2.271,81.5
5/20/2016 15:59,17.53,0,68.63,200.3221,738.5922,2.525,50.92
5/20/2016 16:59,16.02,0,73.73,75.26171,738.7637,2.665,58.89
5/20/2016 17:59,14.84,0,77.94,21.55544,738.9714,2.185,98.2
5/20/2016 18:59,14.06,0,81.7,1.352988,739.423,0.991,172.3
5/20/2016 19:59,14.31,0,80.5,0,739.8617,0.8,213
5/20/2016 20:59,14.05,0,82.7,0,740.4572,0.928,112.3
5/20/2016 21:59,13.38,0,87.5,0,740.723,0.058,272.1
5/20/2016 22:59,13.52,0,87,0,740.859,0.701,245.1
5/20/2016 23:59,13.77,0,84.6,0,740.815,0.576,273.1
5/21/2016 0:59,13.79,0,83.7,0,740.6459,0.195,263.9
5/21/2016 1:59,13.24,0,86.6,0,740.2081,0.118,223.9
5/21/2016 2:59,13.11,0,87.4,0,739.8766,0.129,248.6
5/21/2016 3:59,12.67,0,89.7,0,739.7673,0.351,260.5
5/21/2016 4:59,12.55,0,89.2,0,739.9313,0.07,260.7
5/21/2016 5:59,12.01,0,88.4,0.01224441,740.2173,0.686,300.9
5/21/2016 6:59,11.41,0,90.8,25.12206,740.5014,0.24,287
5/21/2016 7:59,14.87,0,77.22,124.643,741.0931,0.563,98.8
5/21/2016 8:59,14.84,0,75.43,129.7516,741.8666,1.318,53.82
5/21/2016 9:59,15.48,0,72.86,169.4387,742.0151,0.517,156.7
5/21/2016 10:59,16.52,0,67.46,345.51,741.9384,1.237,108.8
5/21/2016 11:59,17.42,0,66.38,356.1005,741.5067,1.327,73.27
5/21/2016 12:59,18.47,0,62.78,341.1962,740.8486,1.331,64.72
5/21/2016 13:59,19.81,0,57.99,534.8984,739.8821,1.819,83.6
5/21/2016 14:59,19.09,0,57.82,198.6021,739.2642,1.98,73.15
5/21/2016 15:59,19.93,0,54.25,267.117,738.6913,2.447,52.14
5/21/2016 16:59,18.98,0,57.17,157.7596,738.5068,1.709,54.6
5/21/2016 17:59,17.27,0,63.02,18.55442,738.6135,1.333,57.79
5/21/2016 18:59,15.44,0,71.98,1.601225,739.2567,0.987,114.5
5/21/2016 19:59,14.31,0,78.98,0,740.0939,0.971,153.2
5/21/2016 20:59,14.23,0,81.5,0,740.6279,0.615,201.1
5/21/2016 21:59,13.95,0,83.9,0,741.0635,0.452,178.2
5/21/2016 22:59,13.59,0,87.1,0,741.1449,0.204,219.5
5/21/2016 23:59,13.37,0,88.7,0,741.1024,0.181,230.4
5/22/2016 0:59,13.14,0,90.5,0,740.6636,0.135,269.6
5/22/2016 1:59,12.94,0,92.6,0,740.1114,0.04,173.7
5/22/2016 2:59,12.34,0.2,98.4,0,739.7675,0.294,172.5
5/22/2016 3:59,12.23,0,99.2,0,739.4575,0.201,109.1
5/22/2016 4:59,12.41,0,98.2,0,739.4737,0.217,228.8
5/22/2016 5:59,12.49,0,96.7,0.000941879,739.7537,0.263,229.3
5/22/2016 6:59,12.73,0,94.7,14.2355,740.1162,0.526,216.9
5/22/2016 7:59,12.83,0,96.8,83.67089,740.6517,0.69,187.2
5/22/2016 8:59,14.72,0,89.7,240.2275,741.0703,0.662,114.9
5/22/2016 9:59,16.25,0,80.6,272.0556,741.4073,1.482,86.1
5/22/2016 10:59,16.77,0,76.37,290.5852,741.348,1.66,60.85
5/22/2016 11:59,17.68,0,69.08,462.8219,740.9606,2.481,69.05
5/22/2016 12:59,18.13,0,69.65,602.261,740.3408,3.33,66.56
5/22/2016 13:59,19.6,0,59.76,604.4113,739.462,2.622,56.66
5/22/2016 14:59,19.08,0,61.16,284.531,738.7173,2.889,54.5
5/22/2016 15:59,19.78,0,59.59,256.7118,737.9989,2.74,50.37
5/22/2016 16:59,17.8,0.8,69.31,132.9157,738.002,2.322,73.25
5/22/2016 17:59,15.91,0,82.2,52.09517,738.5029,0.929,132.4
5/22/2016 18:59,15.42,0.3,82.5,1.187154,739.0403,0.879,123.3
5/22/2016 19:59,13.56,0.1,94.8,0,739.8538,0.87,251.5
5/22/2016 20:59,13.23,0,93.6,0,740.4909,0.66,241.7
5/22/2016 21:59,13.2,0,91.8,0,741.0481,1.036,180.4
5/22/2016 22:59,13.41,0,91,0,741.1084,0.568,246.5
5/22/2016 23:59,13.46,0,88.5,0,740.8716,0.909,182.8
5/23/2016 0:59,13.55,0,88.6,0,740.4935,0.598,226
5/23/2016 1:59,13.1,0,91.5,0,740.1238,0.851,174.7
5/23/2016 2:59,13.05,0,90.5,0,739.7756,1.186,168.5
5/23/2016 3:59,13.18,0,88.8,0,739.5919,1.017,202.8
5/23/2016 4:59,12.49,0.1,93.5,0,739.6857,1.091,194
5/23/2016 5:59,12.12,0,95.4,0,739.8795,0.745,283.3
5/23/2016 6:59,12.63,0,94.1,22.9035,740.2397,0.473,224.2
5/23/2016 7:59,15.8,0,80.4,239.9773,740.8555,1.151,57.82
5/23/2016 8:59,15.24,0,79.82,202.8359,741.6025,1.805,47.72
5/23/2016 9:59,15.56,0,74.41,359.4769,741.9045,2.157,66.31
5/23/2016 10:59,15.93,0,70.49,359.9359,742.1934,2.111,67.49
5/23/2016 11:59,16.96,0,67.36,514.6879,742.113,2.632,43.72
5/23/2016 12:59,17.67,0,63.08,543.6802,741.4721,2.522,66.7
5/23/2016 13:59,18.82,0,56.47,799.5765,740.4729,3.082,51.78
5/23/2016 14:59,18.46,0,58.94,343.5563,739.7255,2.002,102.5
5/23/2016 15:59,17.53,0,63.59,181.2866,739.1628,2.158,83.3
5/23/2016 16:59,17.17,0,65.6,168.392,739.0931,2.54,45.58
5/23/2016 17:59,15.71,0,67.08,19.54407,739.5074,1.831,56.13
5/23/2016 18:59,13.99,0,74.55,1.967779,739.9173,0.607,195
5/23/2016 19:59,13.19,0,79.66,0,740.5701,0.63,147.8
5/23/2016 20:59,13.27,0,81.1,0,741.1912,0.66,222.7
5/23/2016 21:59,13.34,0,80.7,0,741.4971,0.637,228.4
5/23/2016 22:59,12.41,0,84.5,0,741.6475,0.819,299.1
5/23/2016 23:59,13.01,0,82.4,0,741.6655,0.464,304.8
5/24/2016 0:59,12.96,0,84,0,741.3351,0.193,266.9
5/24/2016 1:59,12.83,0,86.1,0,740.8618,0.177,222.8
5/24/2016 2:59,12.2,0.1,90.8,0,740.3843,0.267,212.4
5/24/2016 3:59,11.8,0.2,95.2,0,740.3798,0.067,198.2
5/24/2016 4:59,11.16,0.9,98.9,0,740.6003,0.271,167
5/24/2016 5:59,11.15,1.2,100,0,740.8074,0.094,184
5/24/2016 6:59,11.2,0.3,100,9.516726,740.9872,0.211,90.4
5/24/2016 7:59,11.81,1,100,92.21813,741.7587,0.533,54.54
5/24/2016 8:59,14.24,0.3,93.5,289.7462,742.4535,1.019,60.25
5/24/2016 9:59,15.42,0,81.3,383.9548,742.7745,2.629,52.51
5/24/2016 10:59,15.81,0,74.91,223.0927,742.6524,1.687,88.5
5/24/2016 11:59,17.06,0.1,70.63,473.1444,742.1484,1.935,66.88
5/24/2016 12:59,17.48,0,69.74,443.1984,741.4983,2.14,57.39
5/24/2016 13:59,17.49,0,72.42,383.0849,740.978,3.009,73.4
5/24/2016 14:59,17.58,0,73.19,342.2796,740.3735,2.73,71.66
5/24/2016 15:59,16.52,0,75.11,179.394,740.1386,3.067,43.4
5/24/2016 16:59,14.78,0,84.3,83.00426,740.1855,2.355,50.64
5/24/2016 17:59,14.14,0,89.4,27.5079,740.611,0.709,196.9
5/24/2016 18:59,13.59,0.5,94.3,0.8191504,741.2124,0.705,143
5/24/2016 19:59,12.79,0.1,96.5,0,741.5668,0.92,271.4
5/24/2016 20:59,12.83,0,95.9,0,741.999,0.233,236.4
5/24/2016 21:59,12.98,0,95.5,0,742.3692,0.078,298.7
5/24/2016 22:59,12.76,0,96.6,0,742.4756,0.329,191.1
5/24/2016 23:59,12.4,0,96.8,0,742.3602,0.234,227.3
5/25/2016 0:59,12.39,0.2,99.7,0,742.1054,0.091,214.4
5/25/2016 1:59,12.36,0,100,0,741.6211,0.044,173.8
5/25/2016 2:59,12.25,0,100,0,741.1016,0.013,189.2
5/25/2016 3:59,12.05,0,100,0,740.6626,0.016,181.5
5/25/2016 4:59,12.03,0,100,0,740.7329,0.177,127.4
5/25/2016 5:59,11.68,0,100,0,741.0939,0.121,208.2
5/25/2016 6:59,11.51,0,100,22.19804,741.5045,0.14,226
5/25/2016 7:59,12.61,0,98.5,119.3881,742.1147,0.271,162.2
5/25/2016 8:59,13.46,0,95.4,192.0678,742.6867,0.458,132.5
5/25/2016 9:59,15.3,0,88.4,416.6793,742.9041,0.905,109.1
5/25/2016 10:59,16.65,0,78.63,468.0651,742.6588,2.254,63.33
5/25/2016 11:59,16.95,0,75.56,445.0243,742.2187,1.57,77.85
5/25/2016 12:59,16.99,0.1,75.66,341.8451,741.757,2.169,66.87
5/25/2016 13:59,16.1,0.2,85.5,299.8904,741.3784,1.851,84.7
5/25/2016 14:59,16.84,0,73.01,276.6125,740.8737,1.847,63.63
5/25/2016 15:59,17.08,0,68.59,208.7385,740.5524,2.383,45.38
5/25/2016 16:59,16.46,0,69.76,122.9204,740.626,2.526,37.97
5/25/2016 17:59,15.96,0,72.69,47.29699,740.9218,1.498,47.47
5/25/2016 18:59,14.89,0,76.52,0.7286512,741.3183,1.201,72.29
5/25/2016 19:59,13.32,0,83.1,0,741.4993,0.318,242.3
5/25/2016 20:59,11.9,0,89.4,0,741.7772,0.742,298.2
5/25/2016 21:59,11.67,0,84.9,0,741.9704,1.232,295.8
5/25/2016 22:59,11.46,0,82.8,0,742.0333,1.164,295.3
5/25/2016 23:59,10.67,0,85.5,0,741.9248,0.877,296.6
5/26/2016 0:59,9.66,0,90.9,0,741.5487,0.419,265.9
5/26/2016 1:59,8.97,0,95.6,0,740.9768,0.176,286.2
5/26/2016 2:59,8.76,0,93.5,0,740.4241,0.04,278.2
5/26/2016 3:59,8.25,0,96.4,0,740.1634,0.05,271.6
5/26/2016 4:59,7.624,0,99.5,0,740.0757,0,248.5
5/26/2016 5:59,7.794,0,100,0,740.4015,0.004,203.7
5/26/2016 6:59,7.813,0,100,18.15228,740.8376,0.405,108.7
5/26/2016 7:59,8.09,0,100,107.243,741.1933,0.246,94.6
