fecha,temp.machangarchulcoETAPA,precip.machangarchulcoETAPA,hum.machangarchulcoETAPA,rad.machangarchulcoETAPA,pres.machangarchulcoETAPA,vviento.machangarchulcoETAPA,dviento.machangarchulcoETAPA
5/6/2016 22:59,10.33,0,100,0,718.8401,1.137,70.17
5/6/2016 23:59,9.28,0,100,0,718.8864,1.018,94.1
5/7/2016 0:59,9.6,0,100,0,719.0049,1.306,60.07
5/7/2016 1:59,9.61,0,100,0,718.0892,1.591,61.36
5/7/2016 2:59,8.86,0,99.3,0,717.541,1.277,73.58
5/7/2016 3:59,7.165,0,100,0,717.5144,1.246,89.1
5/7/2016 4:59,7.499,0,98.5,0,717.2115,1.509,61.94
5/7/2016 5:59,9.45,0,100,0,717.6982,1.278,83.2
5/7/2016 6:59,8.96,0,100,22.73788,717.7113,1.082,108.5
5/7/2016 7:59,10.54,0,100,127.3547,718.5099,0.833,66.42
5/7/2016 8:59,11.67,0,97.8,222.2565,718.965,1.235,153.6
5/7/2016 9:59,13.27,0,94.1,222.9846,719.3115,1.655,194.4
5/7/2016 10:59,13.37,0,96.3,382.8043,718.803,2.053,187
5/7/2016 11:59,13.99,0,82.4,252.5366,718.6469,2.082,198.6
5/7/2016 12:59,15.31,1.9,82.6,424.8566,717.9517,1.1,180.5
5/7/2016 13:59,15.46,0,89.4,455.1839,717.595,1.832,220
5/7/2016 14:59,14.8,0,71.79,414.8792,716.7657,2.335,209.6
5/7/2016 15:59,15.65,0,74.72,232.3662,716.0789,1.973,150.2
5/7/2016 16:59,14.57,0,75.44,172.0882,715.5083,0.897,178.1
5/7/2016 17:59,13.85,0,81.4,64.29983,715.5817,0.861,106.8
5/7/2016 18:59,12.6,0,99.8,1.738135,716.5585,0.849,103.2
5/7/2016 19:59,9.65,0,98.6,0,717.1066,1.104,69.19
5/7/2016 20:59,9.99,0,100,0,717.5901,1.585,46.92
5/7/2016 21:59,9.27,0,100,0,717.9797,1.424,83.7
5/7/2016 22:59,9.33,0,99.6,0,718.3806,1.405,69.89
5/7/2016 23:59,8.46,0,100,0,718.3243,1.5,40.34
5/8/2016 0:59,7.782,0,100,0,718.2072,1.602,48.59
5/8/2016 1:59,8.13,0,100,0,717.3461,1.41,34.99
5/8/2016 2:59,7.001,0,100,0,717.0935,1.226,35.05
5/8/2016 3:59,5.461,0,99,0,717.0851,1.401,82.2
5/8/2016 4:59,5.792,0,100,0,716.8704,1.322,63.97
5/8/2016 5:59,8.91,0,100,0,717.0552,1.351,78.27
5/8/2016 6:59,8.61,0,98,13.66727,717.3464,1.205,91.4
5/8/2016 7:59,9.91,0,98.5,103.0411,717.6776,1.575,45.81
5/8/2016 8:59,11.63,0,97.4,171.3025,718.0307,1.298,89.1
5/8/2016 9:59,12.12,0,89.9,362.4532,718.3716,1.11,183.5
5/8/2016 10:59,13.36,0,99.1,374.9704,718.4443,2.242,187.3
5/8/2016 11:59,14.14,0,77.87,397.3436,717.8759,2.455,211.8
5/8/2016 12:59,16.86,0,80.1,302.7311,717.0707,2.884,198.9
5/8/2016 13:59,14.84,0.1,80.3,276.6801,716.7051,1.487,167.2
5/8/2016 14:59,16.4,0,74.29,373.235,715.4703,2.314,195.5
5/8/2016 15:59,17.58,0,67.38,173.87,714.5269,0.772,141.4
5/8/2016 16:59,17.64,0,77.86,289.7539,714.0311,0.699,201
5/8/2016 17:59,14.8,0,80.4,26.45563,714.3615,0.763,113.8
5/8/2016 18:59,11.9,0,95.3,0.7831541,715.163,1.05,51.98
5/8/2016 19:59,12.05,0,99.9,0,716.1743,0.884,147.5
5/8/2016 20:59,12.48,0,99.6,0,717.1411,0.38,147.4
5/8/2016 21:59,13.37,0,100,0,717.3199,0.559,105.7
5/8/2016 22:59,12.65,0.1,100,0,718.1407,0.576,160.3
5/8/2016 23:59,11.1,0.2,100,0,718.036,0.368,203.4
5/9/2016 0:59,11.21,0,99.8,0,717.7755,0.366,188.1
5/9/2016 1:59,10.91,0,100,0,717.3099,0.445,111.9
5/9/2016 2:59,10.5,0,100,0,716.963,0.734,103
5/9/2016 3:59,9.8,0,100,0,716.5531,0.662,195.6
5/9/2016 4:59,10.4,0,97.9,0,716.8538,0.57,136.2
5/9/2016 5:59,9.75,0,100,0,716.8083,0.905,98.6
5/9/2016 6:59,9.57,0,96.5,21.6027,717.1738,1.327,104
5/9/2016 7:59,10.29,0,100,105.0048,717.4661,1.099,54.73
5/9/2016 8:59,11.75,0,97.9,173.0165,718.4327,0.878,129.3
5/9/2016 9:59,13.37,0,96.2,250.7701,718.5902,1.627,187.8
5/9/2016 10:59,16.5,0,83.7,424.553,718.319,2.085,188.3
5/9/2016 11:59,15.74,0,79.49,399.2643,717.9284,2.742,206.6
5/9/2016 12:59,15.87,0,76.59,262.2925,717.15,2.338,203.6
5/9/2016 13:59,17.02,0,72.57,543.5026,716.3344,1.878,174.5
5/9/2016 14:59,16.4,0,75.57,211.0732,715.6075,2.549,179.2
5/9/2016 15:59,12.5,0.1,98.8,120.9132,715.4557,2.15,113.4
5/9/2016 16:59,12.46,0,100,141.1812,715.5212,0.832,171.5
5/9/2016 17:59,11.99,0.1,100,29.01502,715.6263,0.806,220.1
5/9/2016 18:59,10.79,2.1,100,0.2683254,716.1124,0.483,138
5/9/2016 19:59,10.2,5.2,99.7,0,716.7147,0.494,145.4
5/9/2016 20:59,11.59,0.5,100,0,717.089,0.674,189
5/9/2016 21:59,11.37,0,100,0,717.8846,0.271,158.1
5/9/2016 22:59,9.45,0,100,0,718.3142,0.514,95.1
5/9/2016 23:59,9.39,0,100,0,718.1072,0.982,138.3
5/10/2016 0:59,8.62,0,100,0,717.7685,1.232,88.9
5/10/2016 1:59,9.05,0,100,0,717.15,1.231,72.04
5/10/2016 2:59,8.53,0.1,100,0,716.7705,0.876,79.16
5/10/2016 3:59,9.58,0,99.4,0,716.5004,1.274,69.12
5/10/2016 4:59,8.07,0,100,0,717.008,1.5,60.31
5/10/2016 5:59,7.456,0,99.9,0.006572994,716.9456,1.124,70.48
5/10/2016 6:59,8.33,0,100,14.04942,717.103,1.33,48.06
5/10/2016 7:59,8.04,0,100,108.2233,717.7521,1.019,69.54
5/10/2016 8:59,13.45,0,83.7,505.8564,718.1461,1.907,159.6
5/10/2016 9:59,12.54,0,97.5,756.3074,718.3044,4.293,195.7
5/10/2016 10:59,15.02,0,82.8,587.94,718.2651,3.123,192.4
5/10/2016 11:59,15.92,0,75.12,461.1652,717.8112,2.666,199.1
5/10/2016 12:59,15.44,0,71.34,320.8824,717.7817,2.758,199.3
5/10/2016 13:59,16.7,0.5,74.81,317.0536,716.8739,1.413,169.8
5/10/2016 14:59,13,3.2,93.7,94.00806,716.6176,1.685,105.5
5/10/2016 15:59,14.36,1.7,100,132.0865,716.4785,0.954,113.8
5/10/2016 16:59,14.13,0.6,100,116.7405,716.1046,1.682,59.26
5/10/2016 17:59,11.86,0,100,81.77083,716.1976,1.456,96
5/10/2016 18:59,11.17,0,99.9,1.490905,716.8818,0.412,88.5
5/10/2016 19:59,11.78,0,100,0,717.6107,0.596,89.4
5/10/2016 20:59,11.3,0,100,0,717.6279,0.97,79.31
5/10/2016 21:59,10.27,0,100,0,718.2237,1.138,84.7
5/10/2016 22:59,10.95,0,100,0,718.6143,1.09,62.75
5/10/2016 23:59,10.32,0,100,0,718.3741,1.329,65.73
5/11/2016 0:59,9.88,0,100,0,717.7866,1.482,67.88
5/11/2016 1:59,7.701,0,100,0,717.5408,1.232,64.38
5/11/2016 2:59,9.88,0,97.9,0,717.0717,0.987,85.4
5/11/2016 3:59,8.18,0,100,0,716.6441,1.803,60.99
5/11/2016 4:59,9.65,0,100,0,716.7063,1.414,92.7
5/11/2016 5:59,7.892,0,100,0.01408484,717.2633,0.703,95.8
5/11/2016 6:59,10.04,0,98.5,17.20774,717.7699,1.553,99.4
5/11/2016 7:59,10.75,0,100,90.13657,718.1484,1.756,47.92
5/11/2016 8:59,13.19,0,99.9,265.5434,718.6149,1.421,123.9
5/11/2016 9:59,13.58,0,98,371.7969,718.91,2.105,178.5
5/11/2016 10:59,15.44,0,72.19,663.5183,718.1035,2.025,186.6
5/11/2016 11:59,16.34,0,83,378.603,717.9183,2.708,205.7
5/11/2016 12:59,15.17,0,75.31,345.0393,717.7576,2.167,215
5/11/2016 13:59,15.37,0,76.26,327.6003,717.3594,1.901,216.1
5/11/2016 14:59,17.52,0,67.39,598.3876,716.5361,2.352,198.8
5/11/2016 15:59,17.23,0,66.3,433.7298,715.739,2.153,211.4
5/11/2016 16:59,17.95,0,73.1,232.4658,715.7558,1.253,209.2
5/11/2016 17:59,17.12,0,84.3,53.33267,716.2377,1.335,174.2
5/11/2016 18:59,13.41,0,87.6,1.150655,716.6161,1.019,163.2
5/11/2016 19:59,11.26,0,97.2,0,717.134,1.066,73.98
5/11/2016 20:59,11.48,0,100,0,717.9301,1.399,37.99
5/11/2016 21:59,10.66,0,90.7,0,718.2881,1.057,92.4
5/11/2016 22:59,10.65,0,100,0,718.636,0.986,77.27
5/11/2016 23:59,10.03,0.1,100,0,718.6876,0.629,166.9
5/12/2016 0:59,10.71,0,100,0,718.1551,0.432,179.1
5/12/2016 1:59,9.88,0,100,0,718.0984,0.807,109
5/12/2016 2:59,9.82,0,100,0,717.6395,0.802,111.6
5/12/2016 3:59,9.73,0.1,100,0,717.3611,0.921,66.89
5/12/2016 4:59,9.1,0,99,0,717.3517,0.666,122.5
5/12/2016 5:59,9.65,0,99.8,0.003755132,717.7233,0.27,170.9
5/12/2016 6:59,9.16,0,100,27.26909,717.9509,0.226,135.8
5/12/2016 7:59,9.61,0,100,101.4728,718.5249,0.566,149.3
5/12/2016 8:59,12.38,0,99,285.0378,718.9207,1.629,175.4
5/12/2016 9:59,13.98,0,83.9,350.744,719.0369,2.374,193
5/12/2016 10:59,15.23,0,77.65,428.4822,718.954,2.401,188.2
5/12/2016 11:59,15.98,0,77,467.7525,718.4481,3.165,203.6
5/12/2016 12:59,15.62,0,70.69,420.5781,717.8558,2.482,191.2
5/12/2016 13:59,16.22,0,65.21,432.6112,717.0982,2.558,218.6
5/12/2016 14:59,17.67,0,64.4,357.1501,716.1679,2.591,190.1
5/12/2016 15:59,16.84,0,70.46,423.7351,715.741,2.696,193.5
5/12/2016 16:59,15.86,0,71.76,163.6423,715.9124,2.05,220.7
5/12/2016 17:59,15.16,0,85.9,38.59507,716.2587,1.102,181.7
5/12/2016 18:59,13.22,0,85.9,1.338418,716.5939,1.027,174.9
5/12/2016 19:59,13.95,0,94.1,0,717.5589,0.267,183.7
5/12/2016 20:59,11.06,1.2,97.9,0,718.509,1.014,175.7
5/12/2016 21:59,10.99,0,100,0,718.8823,0.487,150.5
5/12/2016 22:59,11.25,0,100,0,718.6305,0.809,169.6
5/12/2016 23:59,9.97,0,97,0,718.4557,0.918,95.1
5/13/2016 0:59,10.15,0,99.9,0,717.8663,0.985,153.4
5/13/2016 1:59,8.44,0,100,0,717.9173,0.63,175.8
5/13/2016 2:59,10.62,0.1,99.9,0,717.5081,0.599,202.8
5/13/2016 3:59,10.15,0.2,97.6,0,717.102,0.774,198.2
5/13/2016 4:59,10.89,0.2,100,0,717.5315,0.822,197
5/13/2016 5:59,10.03,0,99.5,0.01502001,717.5439,0.314,166.1
5/13/2016 6:59,9.93,0,99.8,12.79852,717.8932,0.374,188.3
5/13/2016 7:59,10.09,0,100,45.98392,718.3575,1.317,194.9
5/13/2016 8:59,11.9,0,97.8,87.82802,718.6281,1.726,228
5/13/2016 9:59,12.85,0,93.1,240.4584,719.045,2.13,201.8
5/13/2016 10:59,12.61,0,80.8,218.8376,718.6399,2.055,189.9
5/13/2016 11:59,14.49,0,88.9,288.444,719.1024,2.966,206.8
5/13/2016 12:59,13.83,0,83.9,317.5095,718.6071,3.41,211.3
5/13/2016 13:59,14.75,0,71.76,352.3475,717.454,2.774,205
5/13/2016 14:59,13.29,0,76.29,303.4927,716.8912,2.843,205.9
5/13/2016 15:59,14.07,0,81.5,180.4855,716.2738,2.369,195.9
5/13/2016 16:59,12.63,0,83.3,85.63503,716.144,2.009,211.5
5/13/2016 17:59,13.05,0,89.2,29.68009,716.5032,0.924,200.8
5/13/2016 18:59,10.96,0,90.5,1.360479,717.0571,0.79,94
5/13/2016 19:59,11.36,0,94.8,0,717.4915,1.055,54.88
5/13/2016 20:59,9.87,0,100,0,717.7929,1.219,101.9
5/13/2016 21:59,9.94,0,98.4,0,718.7221,1.085,77.03
5/13/2016 22:59,10.43,0,98.7,0,718.7905,0.856,107
5/13/2016 23:59,10.01,0,100,0,718.3613,0.171,152.4
5/14/2016 0:59,10.18,0,100,0,718.3775,0.621,147.8
5/14/2016 1:59,10.6,0,100,0,717.5589,0.768,126.1
5/14/2016 2:59,9.16,0,100,0,717.0689,0.756,175.7
5/14/2016 3:59,10.42,0,97.9,0,716.6508,0.592,178.4
5/14/2016 4:59,9.5,0.1,100,0,716.4921,0.826,210.4
5/14/2016 5:59,10.02,0,96.7,0,716.9958,0.355,210.5
5/14/2016 6:59,9.91,0.2,100,18.66884,717.1678,0.584,181.3
5/14/2016 7:59,10.38,0.2,99.7,90.26154,718.3138,0.993,184.9
5/14/2016 8:59,11.99,0,99,123.8042,718.9323,1.235,192.2
5/14/2016 9:59,13.33,0,100,167.9066,718.9521,1.369,222.7
5/14/2016 10:59,12.67,0,87.9,263.6919,719.0478,1.065,211.2
5/14/2016 11:59,14.66,0,84.5,323.9775,718.4924,1.554,196.3
5/14/2016 12:59,14.45,0,87.6,254.9458,718.0803,1.772,217.6
5/14/2016 13:59,13.85,0,85.9,365.0362,717.2207,2.186,227.1
5/14/2016 14:59,13.81,0.5,88.9,260.0347,717.1439,2.002,200.6
5/14/2016 15:59,12.94,0,89.6,147.5265,717.2689,2.182,210.1
5/14/2016 16:59,10.97,0,88.4,72.76969,717.3544,1.455,226.2
5/14/2016 17:59,10.95,0,84.4,12.25813,717.5264,0.758,223.8
5/14/2016 18:59,10.54,0,93.4,0.8745311,717.8066,0.265,191.6
5/14/2016 19:59,10.54,0,98,0,718.3453,0.415,146.8
5/14/2016 20:59,10.36,0,100,0,718.5494,0.445,197.1
5/14/2016 21:59,9.47,0,96.3,0,719.035,0.368,179
5/14/2016 22:59,10.05,0,98.4,0,718.8914,0.522,181.4
5/14/2016 23:59,11,0,100,0,718.6305,0.389,182.2
5/15/2016 0:59,9.85,0,100,0,718.876,0.629,204.8
5/15/2016 1:59,11.03,0.2,100,0,718.2891,1.301,196.1
5/15/2016 2:59,10.12,0,100,0,717.7271,0.894,198
5/15/2016 3:59,9.95,0,100,0,717.3442,0.3,213.9
5/15/2016 4:59,8.81,0,100,0,717.1423,0.686,222.5
5/15/2016 5:59,9.18,0,100,0,717.6284,0.648,178.4
5/15/2016 6:59,9.27,0.1,100,2.331141,717.8535,0.511,195.5
5/15/2016 7:59,10.1,0.6,100,22.95934,718.5587,0.956,213.5
5/15/2016 8:59,9.93,0.3,100,76.84784,719.1074,1.569,194.2
5/15/2016 9:59,10.32,0.1,99,170.8127,719.5753,1.941,194.2
5/15/2016 10:59,12.3,0,95.1,215.036,719.452,2.063,201.1
5/15/2016 11:59,12.89,0,92.2,139.062,718.4752,2,208.7
5/15/2016 12:59,13.96,0,88.4,269.362,718.135,2.357,204
5/15/2016 13:59,14.12,0,78.99,343.2531,717.5478,2.451,208.9
5/15/2016 14:59,15.54,0,76.49,212.0493,716.5028,2.175,217.2
5/15/2016 15:59,13.86,0,75.02,184.8008,716.006,1.572,206.7
5/15/2016 16:59,14.91,0,79.03,107.5631,715.9473,1.138,191.8
5/15/2016 17:59,13.07,0,82.5,40.71774,716.5189,0.843,171.5
5/15/2016 18:59,10.09,0,96.1,1.004826,717.0139,0.578,221.9
5/15/2016 19:59,9.41,0,100,0,717.4185,0.9,144.7
5/15/2016 20:59,9.68,0,99.6,0,717.7516,0.656,114.1
5/15/2016 21:59,9.61,0.2,99.4,0,718.08,0.288,131.2
5/15/2016 22:59,11.63,2.5,100,0,718.3429,0.241,184.3
5/15/2016 23:59,9.93,1.9,98.1,0,718.618,0.235,151.3
5/16/2016 0:59,8.74,0.2,100,0,718.4855,0.514,211.3
5/16/2016 1:59,7.927,0.1,100,0,717.8496,0.389,190.5
5/16/2016 2:59,11.5,0,100,0,717.4872,0.22,206.8
5/16/2016 3:59,10,0.1,99.7,0,716.9894,0.713,197.9
5/16/2016 4:59,10.42,0.2,99.4,0,716.9741,0.587,200.1
5/16/2016 5:59,9.41,0.6,100,0,717.5264,0.687,198.3
5/16/2016 6:59,10.24,1,100,6.433011,717.7904,0.312,202.1
5/16/2016 7:59,10.06,1.8,100,55.5815,718.4445,0.644,182.4
5/16/2016 8:59,12.75,0,99.7,86.07423,718.6516,1.106,228.1
5/16/2016 9:59,11.97,0.1,99.1,165.1868,719.0794,1.442,177.2
5/16/2016 10:59,13.24,0,90.2,206.8785,718.8898,1.284,211.1
5/16/2016 11:59,13.33,0,82.4,227.5024,718.1472,2.023,216.5
5/16/2016 12:59,14.06,0,80.7,277.9158,717.8783,2.402,201.9
5/16/2016 13:59,12.63,0,85.2,385.5888,716.9774,2.116,207.2
5/16/2016 14:59,13.12,0,88,159.6676,716.6402,1.99,200
5/16/2016 15:59,13.61,0,73.12,164.6994,716.0588,1.723,178.5
5/16/2016 16:59,12.48,0,86,77.66963,715.8979,1.491,187.2
5/16/2016 17:59,11.55,0,90.5,13.60386,716.3552,1.421,207.8
5/16/2016 18:59,10.27,1.4,99.3,0.4316126,716.7528,1.112,189
5/16/2016 19:59,9.7,2.2,100,0,717.166,1.009,184.7
5/16/2016 20:59,10.31,1.3,98.9,0,717.8913,0.959,195.1
5/16/2016 21:59,8.16,1.4,100,0,718.2772,0.588,199.1
5/16/2016 22:59,9.98,0,97.5,0,718.7772,0.549,178.4
5/16/2016 23:59,9.17,0.2,100,0,718.7056,1.076,170
5/17/2016 0:59,9.15,0,100,0,718.1294,0.569,124.2
5/17/2016 1:59,9.25,0.1,100,0,718.1003,0.301,126.6
5/17/2016 2:59,9.63,0.1,100,0,717.4319,0.39,153.2
5/17/2016 3:59,9.04,0.2,99.8,0,717.1902,0.315,191.7
5/17/2016 4:59,9.22,0,100,0,716.8669,0.632,216
5/17/2016 5:59,9.44,0,100,0,717.0142,0.61,194.1
5/17/2016 6:59,9.56,1.5,98.7,6.566251,717.4946,0.558,209.8
5/17/2016 7:59,10.27,2.1,100,40.971,718.4065,0.674,181.1
5/17/2016 8:59,10.77,0,100,95.1829,718.911,0.683,179
5/17/2016 9:59,11.96,0,93.7,196.7054,719.2408,1.073,190.2
5/17/2016 10:59,11.24,0.5,92.3,197.2768,718.9639,2.398,198.8
5/17/2016 11:59,11.79,0.2,97.2,137.8212,719.0161,2.064,199.4
5/17/2016 12:59,14.43,0.1,97.2,223.0963,718.5074,1.678,210.2
5/17/2016 13:59,12.86,0,88.6,346.1009,717.7072,1.532,168.1
5/17/2016 14:59,13.65,0,83.8,178.6855,717.0552,1.619,198.6
5/17/2016 15:59,14.45,0,79.61,223.0444,716.4235,1.015,118.2
5/17/2016 16:59,14.23,0,79.54,125.4837,716.1805,0.728,169.9
5/17/2016 17:59,12.84,0,93.5,27.1026,716.4974,0.633,97.4
5/17/2016 18:59,11.9,0,93.3,1.241251,716.6942,0.945,61.65
5/17/2016 19:59,11.54,0,97.2,0,717.621,0.477,48.61
5/17/2016 20:59,10.77,0,99,0,717.9078,0.57,78.58
5/17/2016 21:59,10.4,0,100,0,718.744,0.787,79.44
5/17/2016 22:59,10.91,0,94.2,0,718.5901,0.55,88.7
5/17/2016 23:59,9.43,0.7,100,0,718.4535,0.169,159
5/18/2016 0:59,10.05,1.8,96.3,0,717.9865,0.773,168
5/18/2016 1:59,10.09,0.1,100,0,717.7202,0.691,203.6
5/18/2016 2:59,10.86,0.8,100,0,717.2385,0.408,210.8
5/18/2016 3:59,10.72,0,100,0,716.977,0.847,171.8
5/18/2016 4:59,8.48,0.1,100,0,716.8518,0.376,192
5/18/2016 5:59,9.16,0,100,0,717.4517,0.771,194.3
5/18/2016 6:59,9.34,0,100,16.52424,717.4788,0.308,180.1
5/18/2016 7:59,5.823,0,100,118.7519,718.2186,0.52,177.9
5/18/2016 8:59,11.25,0,99.3,312.4235,719.1201,0.629,137.8
5/18/2016 9:59,12.95,0,82.7,358.8394,719.252,1.426,139.6
5/18/2016 10:59,13.5,0,77.83,447.1075,719.5698,2.375,192.8
5/18/2016 11:59,17.5,0,73.46,465.1529,718.7999,2.077,197.8
5/18/2016 12:59,14.98,0,65.63,566.1846,717.9197,2.124,187.8
5/18/2016 13:59,17.23,0,66.73,332.1922,717.4016,2.072,219.2
5/18/2016 14:59,18.21,0,69.79,511.7152,716.3421,1.561,184.6
5/18/2016 15:59,17.41,0,62.44,338.5962,715.864,2.105,226.7
5/18/2016 16:59,15.33,0,67.06,220.1694,715.9039,2.004,165.2
5/18/2016 17:59,13.92,0,80.2,21.31162,715.8007,0.854,211.6
5/18/2016 18:59,12.31,0,93.2,1.966626,716.2827,0.964,95.1
5/18/2016 19:59,10.7,0,84.5,0,716.8721,1.269,40.96
5/18/2016 20:59,10.72,0,86.2,0,717.5316,1.343,91.6
5/18/2016 21:59,10.34,0,100,0,717.9549,1.394,54.95
5/18/2016 22:59,9.61,0,100,0,718.2669,1.413,47.57
5/18/2016 23:59,9.12,0,97.8,0,718.2056,1.54,34.01
5/19/2016 0:59,7.435,0,94.5,0,717.8716,1.531,30.77
5/19/2016 1:59,8.07,0,99.8,0,717.6199,1.744,32.07
5/19/2016 2:59,5.052,0,100,0,717.2208,1.666,34.11
5/19/2016 3:59,5.845,0,100,0,716.9798,1.485,37.93
5/19/2016 4:59,7.098,0,99.6,0,716.9866,1.707,33.79
5/19/2016 5:59,6.414,0,100,0.0140874,717.4653,1.745,50.87
5/19/2016 6:59,2.008,0,100,8.079592,717.8092,1.749,36.61
5/19/2016 7:59,5.404,0.1,100,92.22659,718.5781,2.001,32.97
5/19/2016 8:59,9.87,0,92.4,513.3227,718.9661,1.529,80.6
5/19/2016 9:59,13.63,0,93.3,394.228,718.9105,2.595,177.8
5/19/2016 10:59,15.13,0,70.84,279.5724,719.0131,2.536,197
5/19/2016 11:59,15.35,0,69.19,297.4664,718.3068,1.852,187.9
5/19/2016 12:59,19.49,0,71.41,616.0137,717.5699,2.393,194.2
5/19/2016 13:59,16.69,0,55.96,649.675,716.7454,2.961,198.9
5/19/2016 14:59,17.94,0,60.06,339.5416,715.9093,2.362,191.2
5/19/2016 15:59,16.78,0,66.51,287.1788,715.3558,1.909,196.7
5/19/2016 16:59,16.03,0,67.37,208.7863,715.2908,1.476,202.5
5/19/2016 17:59,14.89,0,76.9,68.7217,715.8032,1.51,215.7
5/19/2016 18:59,11.29,0,99.2,1.356164,716.2877,0.63,160.3
5/19/2016 19:59,9.13,0,100,0,716.9097,0.945,147.9
5/19/2016 20:59,11.09,0,98.6,0,717.7244,0.87,104.8
5/19/2016 21:59,10.63,0,100,0,717.7581,1.251,100.6
5/19/2016 22:59,10.35,0,98.4,0,718.007,1.018,89
5/19/2016 23:59,11.42,0,98.1,0,717.8759,0.826,78.62
5/20/2016 0:59,12.18,0,100,0,717.1542,0.88,143
5/20/2016 1:59,10.98,0,94.9,0,716.9061,0.924,117.6
5/20/2016 2:59,11.1,0,96.1,0,716.4073,0.749,143
5/20/2016 3:59,10.8,0,100,0,716.3062,0.616,90.7
5/20/2016 4:59,12.19,0,100,0,716.4216,0.863,123.6
5/20/2016 5:59,11,0,99.8,0,716.671,0.89,193.4
5/20/2016 6:59,10.91,0,100,20.49485,717.5061,0.646,170
5/20/2016 7:59,12.15,0,98.5,102.4268,717.9868,0.661,182.8
5/20/2016 8:59,13.33,0,100,165.0661,718.0229,1.853,216.3
5/20/2016 9:59,14.61,0.1,82.9,225.9839,718.1466,2.225,197.2
5/20/2016 10:59,14.84,0,99.6,343.3242,718.2536,1.942,192.7
5/20/2016 11:59,15.5,0,89,281.1561,718.3538,2.359,197.3
5/20/2016 12:59,15.19,0.1,78.46,384.9547,717.734,2.183,169.4
5/20/2016 13:59,16.5,0,84,286.4629,717.485,1.648,174.1
5/20/2016 14:59,14.39,0.8,82.6,201.5466,716.7401,1.162,214
5/20/2016 15:59,14.55,0,92.3,213.4925,716.602,1.221,198.4
5/20/2016 16:59,12.17,0.3,92.4,73.06773,716.6515,1.367,191.4
5/20/2016 17:59,11.86,0,95.2,29.29666,716.8917,0.909,186.8
5/20/2016 18:59,11.53,0,98,1.085528,717.3793,0.537,176.2
5/20/2016 19:59,10.74,0,100,0,717.645,0.479,138.6
5/20/2016 20:59,10.79,0,100,0,718.1261,0.746,110
5/20/2016 21:59,9.89,0.1,100,0,718.8463,0.918,108.7
5/20/2016 22:59,10.75,0,99.7,0,718.8431,0.633,128.5
5/20/2016 23:59,10.94,0,99.3,0,718.8507,0.415,158.5
5/21/2016 0:59,8.16,0,100,0,718.6729,0.63,149.7
5/21/2016 1:59,10.2,0,92.8,0,718.3737,0.87,150.9
5/21/2016 2:59,9.48,0,100,0,717.917,0.798,161
5/21/2016 3:59,9.93,0,97.2,0,717.6216,0.705,136.6
5/21/2016 4:59,9.52,0,100,0,717.842,0.559,95.3
5/21/2016 5:59,10.14,0,100,0.01689913,718.0678,0.762,103.8
5/21/2016 6:59,9.62,0,100,18.19755,718.4679,1.627,66.49
5/21/2016 7:59,12.42,0,98.1,113.0999,718.9514,1.61,56.37
5/21/2016 8:59,12.36,0,99.2,119.3048,719.3607,1.297,199
5/21/2016 9:59,11.38,0,84.4,128.6789,719.7702,1.089,201.4
5/21/2016 10:59,14.33,0,84.5,160.1028,719.2806,1.321,189
5/21/2016 11:59,14.63,0,81.5,344.0473,718.9445,1.975,194.6
5/21/2016 12:59,15.66,0,84.5,472.1737,718.6302,1.773,214.3
5/21/2016 13:59,16.27,0,68.79,513.519,717.8731,2.567,208.1
5/21/2016 14:59,18.56,0,67.65,390.0975,717.3375,2.919,201.4
5/21/2016 15:59,16.42,0,68.06,419.4787,716.713,2.087,224.6
5/21/2016 16:59,16.59,0,63.63,247.0909,716.4468,2.254,213.3
5/21/2016 17:59,12.99,0,76.79,60.36301,716.6962,1.97,220.7
5/21/2016 18:59,13.03,0,89.6,1.590572,717.306,0.628,136.7
5/21/2016 19:59,10.39,0,98.6,0,717.9897,0.641,125.8
5/21/2016 20:59,11.31,0,99.1,0,718.7905,0.806,148.4
5/21/2016 21:59,11.59,0,93.3,0,718.7863,0.436,197.3
5/21/2016 22:59,12.02,0,93.5,0,719.1772,0.575,186.8
5/21/2016 23:59,9.12,0,100,0,719.1192,0.867,180.5
5/22/2016 0:59,11.21,0,96.9,0,718.6724,0.493,185.1
5/22/2016 1:59,10.99,0,100,0,717.7663,0.248,183.4
5/22/2016 2:59,9.92,0.5,100,0,717.5291,0.52,169.5
5/22/2016 3:59,10.94,0,100,0,717.2115,0.692,215
5/22/2016 4:59,10.04,0,100,0,717.0609,0.922,182.3
5/22/2016 5:59,8.68,0,100,0,717.8542,0.557,174.1
5/22/2016 6:59,10.22,0,100,14.77483,718.2024,0.452,201.9
5/22/2016 7:59,10.69,0,100,63.94283,718.6861,0.538,156.4
5/22/2016 8:59,12.27,0.1,100,116.7263,719.0629,1.048,195.7
5/22/2016 9:59,12.11,0.3,88.5,180.9365,719.0768,1.433,195.8
5/22/2016 10:59,12.45,1.1,96,188.2114,719.035,1.247,205.4
5/22/2016 11:59,12.75,0.1,83.8,304.6786,718.6627,1.52,188.4
5/22/2016 12:59,15.09,0.3,87.3,476.2642,718.1558,1.987,198.5
5/22/2016 13:59,15.3,0,79.3,380.3154,717.4346,2.502,212.2
5/22/2016 14:59,14.48,0.4,79.61,240.0792,716.5339,1.591,214.1
